id	number	date_iso	tax_types	issue_hint	url
65_36	裁決事例集No.65-36	2000-04-01	法人税	トップに戻る 3 判断 本件審査請求の争点は、本件確定申告書に申告記載並びに計算明細書及び法定書類の添付がないことを前提にして、D税理士が本件確定申告書の作成に当たって参考とした本件文献には漁業補償に関する特別控除の規定が記載されていなかったこと、及びA漁協から措置法第65条の2の規定の適用を受けるための証明書が確定申告書の提出期限までに届かなかったことが、同条第5項に規定する「やむを得ない事情」に該当するか否かにあるので、以下審理する。	https://www.kfs.go.jp/service/JP/65/36/index.html
66_01	裁決事例集No.66-1	2001-04-01	法人税	）第22条《郵送に係る納税申告書の提出時期》に規定する納税申告書が郵便により提出された場合に該当するものとして当該申告書を期限内申告書として取り扱うべきか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/66/01/index.html
66_02	裁決事例集No.66-2	1992-01-01	法人税	）第23条《更正の請求》第2項第1号の規定の適用があるか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/66/02/index.html
66_18	裁決事例集No.66-18	2001-06-01	所得税,法人税	）に該当するか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/66/18/index.html
66_22	裁決事例集No.66-22	1996-04-01	法人税,消費税	トップに戻る 3 判断 本件の争点は、請求人の法人税の所得金額及び消費税の課税標準額の計算に当たり、収益の額及び課税資産の譲渡等の対価の額は、裁判所評価額によるべきか、それとも落札価額によるべきかにあるので、以下審理する。	https://www.kfs.go.jp/service/JP/66/22/index.html
67_23	裁決事例集No.67-23	1999-06-01	法人税	）ほか1名が、請求人の香港子会社の株主として香港子会社の増資を決議し、その香港子会社が、増資株式の全部をイギリス領ヴァージン諸島にある会社に額面金額で割り当てたことにより、請求人が所有する香港子会社の株式の資産価値の一部がイギリス領ヴァージン諸島にある会社に移転したことが、法人税法第22条《各事業年度の所得の金額の計算》第2項に規定する請求人の当該事業年度の益金の額に算入すべき「資産の譲渡」又は「その他の取引」に当たるか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/67/23/index.html
67_24	裁決事例集No.67-24	2001-03-01	法人税	）の請求人代表者に対する建物の譲渡が、時価よりも低廉な価額でなされたものか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/67/24/index.html
67_25	裁決事例集No.67-25	2000-08-01	法人税	）の所有する預託金制ゴルフクラブの会員権の評価換えに伴う評価損が、法人税の計算上損金の額に算入できるか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/67/25/index.html
69_01	裁決事例集No.69-1	2003-04-01	法人税,消費税	）の確定申告書が法定申告期限後に原処分庁に到達した場合、同申告書を期限内申告書として取り扱うべきか否かを主な争点とする事案である。	https://www.kfs.go.jp/service/JP/69/01/index.html
69_04	裁決事例集No.69-4	2000-12-01	法人税,消費税	）について違法を理由として、その一部（それぞれ過少申告加算税に相当する金額を超える部分）の取消しを求めた事案であり、争点は次の2点である。	https://www.kfs.go.jp/service/JP/69/04/index.html
69_13	裁決事例集No.69-13	2000-07-01	法人税	）が取得した減価償却資産であるさん橋の耐用年数を争点とする事案である。	https://www.kfs.go.jp/service/JP/69/13/index.html
69_14	裁決事例集No.69-14	2002-10-01	法人税	）したことに伴い行われた原処分について、違法を理由として、その全部の取消しを求めた事案であり、争点は次のとおりである。	https://www.kfs.go.jp/service/JP/69/14/index.html
69_15	裁決事例集No.69-15	2003-01-01	所得税,法人税	）の支払を受けた際に源泉徴収された所得税の額が、請求人の法人税の申告上、法人税の額から控除する所得税の額に該当するか否かを争点とする事案である。	https://www.kfs.go.jp/service/JP/69/15/index.html
70_01	裁決事例集No.70-1	2004-11-01	法人税,消費税	（4）争点 本件充当処分及び本件各委託納付は権利の濫用か否か。	https://www.kfs.go.jp/service/JP/70/01/index.html
70_04	裁決事例集No.70-4	2000-04-01	法人税,消費税	トップに戻る 2 争点 （1）本件法人税重加算税賦課決定処分の適法性（主として、本件E社向け支払運賃を繰上計上したこと及び本件F社S支店割戻料を繰り延べたことが、通則法第68条第1項に規定する事実の隠ぺい又は仮装に該当するか否か）（争点1） （2）本件消費税等各更正処分の適法性（主として、本件業務が輸出免税取引に該当するか否か）（争点2） （3）本件消費税等各賦課決定処分の適法性（争点3） 3 争点に対する当事者双方の主張 （1）争点1について イ 原処分庁の主張 （イ）原処分庁の調査の結果によれば、次の事実が認められる。	https://www.kfs.go.jp/service/JP/70/04/index.html
